Fitness
2363000.0,
2252896.0,
2283138.0,
2334368.0,
2261189.0,
2321013.0,
2595992.0,
2310724.0,
2045012.0,
2146097.0,
1956871.0,
2699446.0,
3007551.0,
2479658.0,
2345797.0,
2291594.0,
2986005.0,
2593516.0,
2217710.0,
2365398.0,
2281623.0,
2363071.0,
2310622.0,
2327244.0,
2217479.0,
2380023.0,
2396144.0,
1576490.0,
1924944.0,
2072592.0,
2117649.0,
1927417.0,
2009275.0,
2007803.0,
2393704.0,
2004935.0,
2304300.0,
2134827.0,
1891636.0,
2293023.0,
2248525.0,
2305768.0,
2132779.0,
2158411.0,
2427976.0,
2392210.0,
2699401.0,
2216953.0,
1938721.0,
1955089.0,
2449896.0,
2433771.0,
2580652.0,
2450733.0,
3009164.0,
2683740.0,
2493112.0,
2383990.0,
2576043.0,
2197306.0,
1891574.0,
2361161.0,
2417222.0,
2184427.0,
2359184.0,
2274800.0,
2258192.0,
2172647.0,
1924607.0,
2309039.0,
2252741.0,
2245447.0,
2495158.0,
2208778.0,
2753833.0,
2543770.0,
2593826.0,
2601931.0,
2835173.0,
2304690.0,
2514193.0,
2459386.0,
2778740.0,
2674867.0,
2654602.0,
2225755.0,
2283190.0,
2314426.0,
1821544.0,
2234469.0,
2248525.0,
2494179.0,
2608170.0,
3067221.0,
2714517.0,
2477345.0,
2671604.0,
2471622.0,
2938269.0,
2643699.0,
3086003.0,
2546670.0,
2922714.0,
2940449.0,
2214935.0,
2582252.0,
2795464.0,
2947568.0,
2932617.0,
3092143.0,
3049789.0,
3079691.0,
3063774.0,
3044912.0,
3023297.0,
3142440.0,
2557743.0,
2733716.0,
2982123.0,
3141553.0,
2932564.0,
2992565.0,
3032192.0,
2808887.0,
2995068.0,
2969885.0,
2484092.0,
2627499.0,
2927826.0,
2943929.0,
2375062.0,
2650659.0,
2882920.0,
2772318.0,
2782818.0,
2936325.0,
2607655.0,
2716632.0,
2405164.0,
2149159.0,
1997907.0,
2215317.0,
2139522.0,
2539030.0,
2199177.0,
2226869.0,
2498149.0,
2380819.0,
2008012.0,
1822253.0,
2127831.0,
2197177.0,
2619778.0,
2410366.0,
1998356.0,
2499272.0,
2735073.0,
2421535.0,
2508510.0,
2677062.0,
2231283.0,
1867776.0,
2387767.0,
1874519.0,
2280894.0,
2352349.0,
2359665.0,
2109354.0,
2057757.0,
2305509.0,
2285042.0,
1794558.0,
2153694.0,
2102081.0,
2018130.0,
2385062.0,
1863851.0,
1988145.0,
2174332.0,
2222724.0,
1832138.0,
1532335.0,
2355336.0,
1820285.0,
1819273.0,
1945553.0,
1856295.0,
2088634.0,
2132989.0,
2413885.0,
2054021.0,
2730910.0,
2352890.0,
1723112.0,
2001766.0,
1819051.0,
1949650.0,
2280753.0,
2230388.0,
1906617.0,
1733877.0,
1717553.0,
2192156.0,
1669389.0,
1771569.0,
1547895.0,
1777959.0,
2222900.0,
1896556.0,
2017538.0,
1659280.0,
2134132.0,
1913332.0,
2114550.0,
1879443.0,
2293380.0,
2139084.0,
2314309.0,
2205981.0,
2217590.0,
2186385.0,
2112424.0,
2190256.0,
2479755.0,
2352239.0,
2458438.0,
2308703.0,
2084118.0,
1968237.0,
2051629.0,
1918607.0,
2024419.0,
2142852.0,
1616007.0,
1813194.0,
1813001.0,
1888416.0,
2199165.0,
1988737.0,
2190586.0,
1773108.0,
2027111.0,
2297934.0,
2054000.0,
1637806.0,
1964739.0,
1628564.0,
2382832.0,
2296477.0,
2278987.0,
2349271.0,
2218876.0,
2139665.0,
2500373.0,
2292514.0,
2260226.0,
2273149.0,
1960948.0,
2160044.0,
2146616.0,
2111650.0,
2267669.0,
2545620.0,
2204823.0,
2147028.0,
2180914.0,
1945140.0,
2326576.0,
1967169.0,
2110847.0,
1918037.0,
2331521.0,
2544350.0,
2123704.0,
2346194.0,
2168127.0,
2337940.0,
2254457.0,
1851432.0,
2160831.0,
2086180.0,
2067241.0,
2119231.0,
2349581.0,
2256750.0,
2076259.0,
2197826.0,
1936178.0,
2252302.0,
2419565.0,
1971940.0,
2132400.0,
2512235.0,
2313510.0,
2272594.0,
2084539.0,
2050985.0,
2328757.0,
2281324.0,
2260576.0,
1977787.0,
2085939.0,
2607007.0,
2782456.0,
2414350.0,
2418269.0,
2278388.0,
2825732.0,
2668610.0,
2362779.0,
2296083.0,
2839571.0,
2521796.0,
2272285.0,
2377710.0,
2458659.0,
2895950.0,
2655650.0,
2081560.0,
2157966.0,
2483191.0,
2717585.0,
2695876.0,
2362933.0,
2026217.0,
2223217.0,
2319605.0,
2333728.0,
2227283.0,
2111112.0,
1569217.0,
2225397.0,
2039984.0,
2174512.0,
2236718.0,
2218524.0,
2509896.0,
2325930.0,
2243524.0,
2494261.0,
2163824.0,
1966315.0,
2359730.0,
2344471.0,
2561090.0,
1969181.0,
1882624.0,
2378290.0,
2284432.0,
2178920.0,
1967608.0,
2419030.0,
1432220.0,
2203299.0,
2207664.0,
2218846.0,
1753483.0,
1979087.0,
2432985.0,
2415616.0,
2015562.0,
2018028.0,
2380854.0,
1933827.0,
2226550.0,
2233238.0,
2291354.0,
2386196.0,
2123756.0,
2019851.0,
1969045.0,
2438105.0,
2312585.0,
2310402.0,
1993252.0,
2311953.0,
2244956.0,
2721511.0,
2139753.0,
2518642.0,
2547891.0,
2520930.0,
2403403.0,
2149657.0,
2345191.0,
2468998.0,
2532631.0,
2109493.0,
2012933.0,
2251272.0,
2324520.0,
2081907.0,
1884329.0,
2320881.0,
1936307.0,
2036407.0,
1848529.0,
2145312.0,
1894084.0,
2279153.0,
2271583.0,
2054960.0,
1787722.0,
1731179.0,
2068129.0,
1832725.0,
1915288.0,
1785402.0,
1809806.0,
1765554.0,
1859480.0,
2477017.0,
2005920.0,
1733740.0,
2101002.0,
2002412.0,
2208820.0,
2036141.0,
2338843.0,
1886734.0,
2385631.0,
2054763.0,
2211439.0,
2128220.0,
2017317.0,
2241271.0,
1927441.0,
2514567.0,
2306943.0,
2202519.0,
2157262.0,
2523644.0,
2114349.0,
1843570.0,
2183549.0,
1745811.0,
2223760.0,
2147066.0,
2465183.0,
1702700.0,
2437053.0,
2309246.0,
2178831.0,
2131190.0,
2190836.0,
2117929.0,
2071727.0,
2325450.0,
2191367.0,
1570079.0,
1859577.0,
1792007.0,
2018456.0,
1662169.0,
2221321.0,
2516435.0,
2263143.0,
2200520.0,
2285600.0,
2371439.0,
1999495.0,
1922689.0,
2255354.0,
2653202.0,
2631612.0,
1911757.0,
2417650.0,
2202054.0,
2393245.0,
2125114.0,
1785559.0,
1924282.0,
2308744.0,
2147380.0,
1863442.0,
1898464.0,
2270829.0,
2216018.0,
2071997.0,
1939078.0,
1988816.0,
1838096.0,
1886581.0,
2193358.0,
1933477.0,
2139388.0,
1881853.0,
2253029.0,
2133492.0,
2219439.0,
1996446.0,
2031923.0,
1569508.0,
1958946.0,
2004591.0,
1777129.0,
2047213.0,
1772674.0,
1750362.0,
1992185.0,
2150287.0,
2015777.0,
2405715.0,
1917264.0,
2160748.0,
2414466.0,
2284101.0,
2642445.0,
2600567.0,
2657772.0,
2190625.0,
1525822.0,
1901664.0,
1809298.0,
2511806.0,
1894398.0,
1743285.0,
2241110.0,
2566492.0,
2083934.0,
2316105.0,
2199449.0,
1972500.0,
1925756.0,
2477422.0,
2404365.0,
2058722.0,
1831174.0,
1928057.0,
2045134.0,
1784108.0,
1488916.0,
1556753.0,
2245600.0,
2162501.0,
1936478.0,
2778725.0,
2635117.0,
2134537.0,
2076225.0,
2222924.0,
2258779.0,
2171376.0,
1870769.0,
1851528.0,
2042507.0,
1879891.0,
1942166.0,
2004270.0,
2095558.0,
1928559.0,
2165341.0,
1996426.0,
1862760.0,
1791596.0,
1610381.0,
1691529.0,
2160688.0,
1978694.0,
2032595.0,
1798341.0,
1689834.0,
1691426.0,
1552792.0,
2059050.0,
2151200.0,
1940183.0,
1887097.0,
1803626.0,
2202790.0,
1968593.0,
2518619.0,
2478718.0,
2041017.0,
2220273.0,
2141938.0,
1741554.0,
2025248.0,
1574324.0,
2162730.0,
2557388.0,
2057990.0,
2289665.0,
2145729.0,
2369365.0,
2566126.0,
2317535.0,
2194098.0,
2346194.0,
2351876.0,
2254671.0,
2377196.0,
2134182.0,
1710012.0,
2191156.0,
2107032.0,
2535058.0,
2509529.0,
1880686.0,
2026168.0,
1961193.0,
1801519.0,
2378599.0,
2431496.0,
2574253.0,
2189746.0,
1822732.0,
2272943.0,
2069437.0,
2598442.0,
2400628.0,
2393493.0,
1706672.0,
2056434.0,
2023012.0,
2052791.0,
1879028.0,
1797604.0,
1754486.0,
1602435.0,
1910253.0,
2378442.0,
2367014.0,
1920124.0,
1639782.0,
1985252.0,
2279496.0,
1450923.0,
1661483.0,
2247986.0,
2187814.0,
1702568.0,
1922887.0,
2210026.0,
2605665.0,
2259614.0,
2318635.0,
2119434.0,
1857843.0,
2415697.0,
2745043.0,
2473458.0,
2426485.0,
2554481.0,
2680498.0,
1820185.0,
2153073.0,
2095686.0,
2109616.0,
2014551.0,
2350398.0,
1429950.0,
1660244.0,
2039588.0,
1730041.0,
2078864.0,
1958803.0,
1885688.0,
1471801.0,
1965683.0,
1962430.0,
2169218.0,
1858929.0,
2085535.0,
2083883.0,
1687326.0,
1553834.0,
2148885.0,
1829525.0,
1868006.0,
1994624.0,
2001865.0,
1882401.0,
1867960.0,
2196081.0,
2086223.0,
2029849.0,
2422098.0,
1999342.0,
2045678.0,
1639884.0,
2219948.0,
2113005.0,
1985399.0,
2501984.0,
2407867.0,
2412999.0,
1963775.0,
1945282.0,
2376961.0,
2166376.0,
2251791.0,
2110175.0,
2107945.0,
2110621.0,
2327987.0,
2279006.0,
1897899.0,
1652553.0,
1747726.0,
1992391.0,
2286300.0,
2027656.0,
2117457.0,
2298340.0,
1807631.0,
1811373.0,
2048529.0,
2215137.0,
2376973.0,
2294906.0,
2277477.0,
2213643.0,
1760454.0,
1887821.0,
1869005.0,
2184286.0,
2060402.0,
2422321.0,
2425049.0,
2343760.0,
2309439.0,
2311333.0,
2330670.0,
2472272.0,
2482382.0,
2255933.0,
2210979.0,
2150231.0,
2240973.0,
1872422.0,
1636485.0,
1475777.0,
1939652.0,
2234106.0,
2722501.0,
2187582.0,
1982299.0,
2419290.0,
2203241.0,
2113349.0,
2293546.0,
2210007.0,
2127292.0,
1826388.0,
2055607.0,
1898133.0,
2192718.0,
2252978.0,
2362772.0,
2080317.0,
2161782.0,
2330795.0,
2490778.0,
2459930.0,
2264948.0,
3095000.0,
1852905.0,
1555809.0,
1910518.0,
1634967.0,
1978193.0,
1982774.0,
2206846.0,
2649135.0,
1950248.0,
2175492.0,
2596156.0,
2514721.0,
2484908.0,
2679121.0,
2270686.0,
2631994.0,
2300566.0,
2530079.0,
2508904.0,
2915876.0,
2638335.0,
2143761.0,
